Year;Month;Municipality;Municipality Code;Connection Power;Completed Processes
2021;10;Sesimbra;1511;6.1;4
2021;10;Santarém;1416;4.2;2
2021;10;Soure;0615;0.48;1
2021;10;Soure;0615;2.75;2
2021;10;Mangualde;1806;1.16;1
2021;10;Lousã;0607;5.5;2
2021;10;Vila Verde;0313;5.95;4
2021;10;Vila Verde;0313;2.65;4
2021;10;Tondela;1821;4.1;3
2021;10;Tondela;1821;2.0;1
2021;10;Tondela;1821;0.98;2
2021;10;Odivelas;1116;1.8;2
2021;10;Amarante;1301;3.0;1
2021;10;Amarante;1301;1.05;1
2021;10;Viana do Castelo;1609;15.42;8
2021;10;Nelas;1809;3.0;1
2021;10;Amares;0301;2.8;3
2021;10;Amares;0301;2.0;1
2021;10;Cantanhede;0602;0.5;1
2021;10;Vila do Conde;1316;1.33;2
2021;10;Marinha Grande;1010;0.9;1
2021;10;Marinha Grande;1010;1.5;1
2021;10;Albergaria-a-Velha;0102;1.7;2
2021;10;Lourinhã;1108;5.2;3
2021;10;Almada;1503;5.32;4
2021;10;Ílhavo;0110;0.58;1
2021;10;Torres Novas;1419;2.6;2
2021;10;Torres Novas;1419;2.5;3
2021;10;Torres Novas;1419;0.75;1
2021;10;Fafe;0307;1.55;1
2021;10;Sobral de Monte Agraço;1112;2.0;1
2021;10;Leiria;1009;15.43;11
2021;10;Vale de Cambra;0119;8.2;2
2021;10;Braga;0303;22.45;14
2021;10;Braga;0303;60.0;1
2021;10;Braga;0303;7.23;8
2021;10;Braga;0303;32.32;17
2021;10;Valongo;1315;28.2;5
2021;10;Valongo;1315;3.3;1
2021;10;Pombal;1015;2.0;1
2021;10;Marco de Canaveses;1307;4.05;2
2021;10;Lagos;0807;1.55;1
2021;10;Paços de Ferreira;1309;0.5;1
2021;10;Oliveira de Frades;1810;4.2;2
2021;10;Castelo Branco;0502;9.05;3
2021;10;Castelo Branco;0502;2.0;1
2021;10;Castelo Branco;0502;13.75;3
2021;10;Trofa;1318;1.21;2
2021;10;Faro;0805;5.35;3
2021;10;Faro;0805;5.1;2
2021;10;Golegã;1412;1.25;2
2021;10;Lisboa;1106;4.6;3
2021;10;Lisboa;1106;0.87;1
2021;10;Loulé;0808;3.15;3
2021;10;Proença-a-Nova;0508;2.4;1
2021;10;Entroncamento;1410;0.0;2
2021;10;Portimão;0811;0.9;2
2021;10;Celorico de Basto;0305;3.0;1
2021;10;Pampilhosa da Serra;0612;3.0;1
2021;10;Alijó;1701;1.55;1
2021;10;Ansião;1003;5.0;1
2021;10;Ansião;1003;0.75;1
2021;10;Silves;0813;0.5;2
2021;10;Vila Nova de Cerveira;1610;1.2;1
2021;10;Vila Nova de Cerveira;1610;0.48;1
2021;10;São Pedro do Sul;1816;3.0;1
2021;10;Felgueiras;1303;1.0;1
2021;10;Anadia;0103;0.7;1
2021;10;Mafra;1109;1.65;2
2021;10;Almeirim;1403;36.0;2
2021;10;Coruche;1409;1.55;2
2021;10;Sardoal;1417;1.75;2
2021;10;Barreiro;1504;1.05;1
2021;10;Matosinhos;1308;1.24;2
2021;10;Castelo Branco;0502;25.6;2
2021;10;Tondela;1821;3.0;1
2021;10;Coimbra;0603;17.02;5
2021;10;Mafra;1109;18.1;11
2021;10;Guimarães;0308;4.45;3
2021;10;Caldas da Rainha;1006;3.0;1
2021;10;Montijo;1507;5.0;1
2021;10;Santarém;1416;6.3;5
2021;10;Felgueiras;1303;14.5;4
2021;10;Amares;0301;1.5;1
2021;10;Estremoz;0704;3.68;1
2021;10;Amarante;1301;0.5;2
2021;10;Batalha;1004;4.1;3
2021;10;São Brás de Alportel;0812;0.6;1
2021;10;Évora;0705;0.96;1
2021;10;Sintra;1111;16.51;7
2021;10;Leiria;1009;18.48;7
2021;10;Vila Nova da Barquinha;1420;3.75;2
2021;10;Vila Nova da Barquinha;1420;2.1;3
2021;10;Macedo de Cavaleiros;0405;0.75;1
2021;10;Abrantes;1401;3.08;3
2021;10;Abrantes;1401;0.25;1
2021;10;Cinfães;1804;0.6;2
2021;10;Beja;0205;1.58;2
2021;10;Beja;0205;0.5;1
2021;10;Torres Vedras;1113;0.25;1
2021;10;Figueiró dos Vinhos;1008;1.0;1
2021;10;Setúbal;1512;7.75;7
2021;10;Setúbal;1512;3.96;6
2021;10;Mealhada;0111;0.5;2
2021;10;Nazaré;1011;4.0;1
2021;10;Mogadouro;0408;0.58;1
2021;10;Mértola;0209;0.5;1
2021;10;Sernancelhe;1818;4.6;1
2021;10;Cabeceiras de Basto;0304;0.7;1
2021;10;Arouca;0104;3.0;2
2021;10;Reguengos de Monsaraz;0711;3.0;1
2021;10;Mourão;0708;0.48;1
2021;10;Vouzela;1824;1.35;2
2021;10;Peso da Régua;1708;15.0;1
2021;10;Figueira de Castelo Rodrigo;0904;1.25;1
2021;10;Figueira de Castelo Rodrigo;0904;0.6;1
2021;10;Figueira de Castelo Rodrigo;0904;3.2;2
2021;10;Ferreira do Zêzere;1411;0.0;1
2021;10;Vinhais;0412;2.6;2
2021;10;Penafiel;1311;6.95;3
2021;10;Castro daire;1803;1.55;1
2021;10;Vila Nova de Paiva;1822;0.5;1
2021;10;Alfândega da Fé;0401;1.05;1
2021;10;Amadora;1115;0.3;1
2021;10;Belmonte;0501;0.6;1
2021;10;Vila Franca de Xira;1114;1.65;2
2021;10;Mértola;0209;0.6;1
2021;10;Oliveira do Bairro;0114;2.37;2
2021;10;Loulé;0808;4.35;4
2021;11;Almada;1503;7.44;7
2021;11;Almada;1503;13.22;12
2021;11;Gondomar;1304;1.8;2
2021;11;Barreiro;1504;3.0;1
2021;10;Esposende;0306;1.65;3
2021;11;Esposende;0306;0.48;1
2021;11;Lamego;1805;1.8;1
2021;10;Portalegre;1214;0.58;1
2021;11;Portalegre;1214;840.0;1
2021;11;Oliveira de Azeméis;0113;1.15;2
2021;11;Alenquer;1101;10.75;6
2021;10;Golegã;1412;0.5;1
2021;10;Ponte da Barca;1606;0.75;1
2021;10;Abrantes;1401;0.9;3
2021;11;Sintra;1111;5.06;7
2021;11;Sintra;1111;23.23;14
2021;10;Lousada;1305;4.28;5
2021;11;Lousada;1305;127.0;1
2021;11;Setúbal;1512;2.66;2
2021;11;Valongo;1315;1.62;2
2021;10;Ferreira do Zêzere;1411;3.68;1
2021;10;Santiago do Cacém;1509;0.9;1
2021;11;Santiago do Cacém;1509;2.88;3
2021;11;Vila Verde;0313;5.0;1
2021;10;Anadia;0103;1.4;1
2021;11;Alcochete;1502;1.49;2
2021;11;Castelo de Paiva;0106;4.75;2
2021;11;Castelo de Paiva;0106;20.0;1
2021;10;Oeiras;1110;2.05;3
2021;11;Vale de Cambra;0119;1.5;1
2021;11;Beja;0205;13.3;2
2021;11;Ílhavo;0110;0.0;1
2021;10;Sesimbra;1511;8.0;5
2021;11;Amares;0301;2.16;3
2021;11;Amares;0301;0.58;1
2021;11;Felgueiras;1303;6.72;5
2021;11;Felgueiras;1303;30.0;1
2021;11;Felgueiras;1303;5.8;3
2021;11;Viana do Castelo;1609;60.0;1
2021;11;Viana do Castelo;1609;0.0;1
2021;10;Évora;0705;1.44;1
2021;11;Évora;0705;1.51;4
2021;10;Mafra;1109;5.33;6
2021;10;Matosinhos;1308;1.8;1
2021;11;Matosinhos;1308;0.9;1
2021;11;Matosinhos;1308;6.28;3
2021;11;Sobral de Monte Agraço;1112;2.52;2
2021;10;Alvaiázere;1002;0.6;1
2021;11;Cantanhede;0602;1.6;2
2021;11;Albergaria-a-Velha;0102;0.9;1
2021;11;Albergaria-a-Velha;0102;8.34;4
2021;11;Palmela;1508;8.18;7
2021;11;Palmela;1508;12.48;7
2021;11;Ponte de Sor;1213;2.34;2
2021;11;Viseu;1823;1.65;2
2021;11;Penafiel;1311;0.0;1
2021;11;Montijo;1507;1.0;2
2021;11;Montijo;1507;3.48;3
2021;11;Montijo;1507;0.5;1
2021;11;Ponte de Lima;1607;4.3;2
2021;11;Ponte de Lima;1607;1.2;2
2021;11;Porto;1312;2.4;1
2021;11;Ourique;0212;1.4;1
2021;11;Ourique;0212;0.7;1
2021;11;Ourique;0212;1.8;2
2021;11;Carregal do Sal;1802;2.6;2
2021;11;Carregal do Sal;1802;3.08;2
2021;11;Porto de Mós;1016;0.9;1
2021;11;Porto de Mós;1016;1.8;1
2021;11;Porto de Mós;1016;30.0;1
2021;11;Pombal;1015;20.0;2
2021;11;Póvoa de Varzim;1313;31.1;3
2021;11;Póvoa de Varzim;1313;1.92;3
2021;11;Paços de Ferreira;1309;1.83;3
2021;11;Paços de Ferreira;1309;4.4;2
2021;11;Santa Maria da Feira;0109;340.0;4
2021;11;Vagos;0118;2.75;3
2021;11;Castelo Branco;0502;6.06;3
2021;11;Aveiro;0105;20.56;5
2021;11;Nelas;1809;0.9;1
2021;11;Nelas;1809;0.0;1
2021;11;Barcelos;0302;75.0;2
2021;11;Vila do Conde;1316;7.13;6
2021;11;Miranda do Corvo;0609;0.0;1
2021;11;Santo Tirso;1314;140.0;1
2021;11;Vila Nova de Famalicão;0312;12.83;12
2021;11;Vila Nova de Famalicão;0312;15.9;17
2021;11;Cinfães;1804;0.6;1
2021;11;Entroncamento;1410;3.3;1
2021;11;Vila Nova de Poiares;0617;0.9;1
2021;11;Ovar;0115;8.0;2
2021;11;Arcos de Valdevez;1601;0.7;1
2021;11;Braga;0303;32.84;18
2021;11;Braga;0303;4.58;3
2021;11;Tavira;0814;1.2;2
2021;11;Torres Vedras;1113;960.0;1
2021;11;Nazaré;1011;4.2;1
2021;11;Lisboa;1106;6.15;4
2021;11;Lisboa;1106;12.08;7
2021;11;Mangualde;1806;1.95;2
2021;11;Alcobaça;1001;186.0;1
2021;11;Alcobaça;1001;4.5;2
2021;11;Alcobaça;1001;2.25;2
2021;11;Silves;0813;10.0;1
2021;11;Tondela;1821;7.35;8
2021;11;São Pedro do Sul;1816;0.5;2
2021;11;Batalha;1004;3.0;1
2021;11;Batalha;1004;1.4;2
2021;11;Paredes;1310;0.5;2
2021;11;Paredes;1310;34.03;5
2021;11;Vieira do Minho;0311;0.6;1
2021;11;Odemira;0211;6.1;4
2021;11;Vila Real;1714;21.5;2
2021;11;Vila Real;1714;3.72;3
2021;11;Vila Real;1714;3.58;3
2021;11;Odivelas;1116;4.68;4
2021;11;Odivelas;1116;8.86;7
2021;11;Cadaval;1104;0.7;1
2021;11;Bombarral;1005;0.7;1
2021;11;Águeda;0101;2.3;2
2021;11;Águeda;0101;3.38;5
2021;11;Águeda;0101;15.05;8
2021;11;Mogadouro;0408;1.5;2
2021;11;Mira;0608;1.5;1
2021;11;Arruda dos Vinhos;1102;3.0;2
2021;11;Batalha;1004;2.0;2
2021;11;Alcobaça;1001;0.48;1
2021;11;Alcobaça;1001;1.0;1
2021;11;Bombarral;1005;0.5;1
2021;11;Vila Franca de Xira;1114;0.7;1
2021;11;Vila de Rei;0510;1.05;1
2021;11;Faro;0805;9.66;3
2021;11;Aljezur;0803;1.2;1
2021;11;Crato;1206;0.6;2
2021;11;Pinhel;0910;3.0;2
2021;10;Lagoa;0806;6.0;2
2021;10;Benavente;1405;0.6;1
2021;11;Benavente;1405;0.72;1
2021;10;Albufeira;0801;1.5;1
2021;11;Albufeira;0801;7.2;3
2021;11;Albufeira;0801;2.05;2
2021;11;Albufeira;0801;2.7;2
2021;11;Vila Pouca de Aguiar;1713;1.59;2
2021;10;Carrazeda de Ansiães;0403;1.44;1
2021;11;Chaves;1703;0.87;1
2021;11;Chaves;1703;5.6;6
2021;10;Seia;0912;4.1;2
2021;10;Tábua;0616;0.6;1
2021;10;Peniche;1014;3.65;3
2021;10;Peniche;1014;6.1;2
2021;11;Peniche;1014;0.87;1
2021;11;Mortágua;1808;860.0;1
2021;11;Mortágua;1808;1.5;3
2021;11;Sátão;1817;1.5;2
2021;11;Mondim de Basto;1705;8.0;1
2021;11;Oleiros;0506;2.1;1
2021;11;Condeixa-a-Nova;0604;0.9;1
2021;11;Paredes de Coura;1605;2.1;1
2021;11;Almodôvar;0202;8.5;1
2021;11;Nisa;1212;0.87;1
2021;11;Seixal;1510;30.0;1
2021;11;Salvaterra de Magos;1415;6.66;2
2021;11;Estarreja;0108;0.25;1
2021;11;Idanha-a-Nova;0505;0.9;1
2021;11;Sever do Vouga;0117;1.0;1
2021;11;Sousel;1215;10.0;1
2021;11;Sousel;1215;0.87;1
2021;11;Castro Verde;0206;0.9;1
2021;11;Arronches;1202;0.72;1
2021;11;Aveiro;0105;0.5;1
2021;11;Amarante;1301;4.5;3
2021;11;Amarante;1301;3.1;2
2021;11;Condeixa-a-Nova;0604;1.4;1
2021;11;Benavente;1405;23.97;7
2021;11;Viseu;1823;20.62;7
2021;11;Cartaxo;1406;1.68;2
2021;11;Cartaxo;1406;3.42;4
2021;11;Cartaxo;1406;3.3;1
2021;11;Setúbal;1512;8.66;6
2021;11;Mangualde;1806;2.2;2
2021;11;Amares;0301;1.5;2
2021;11;Mafra;1109;0.3;1
2021;11;Gondomar;1304;9.59;7
2021;11;Gondomar;1304;30.0;1
2021;11;Lagoa;0806;0.24;1
2021;11;Alcobaça;1001;2.0;1
2021;11;Sintra;1111;26.39;17
2021;11;Coruche;1409;6.0;1
2021;11;Tavira;0814;0.0;1
2021;11;Sever do Vouga;0117;1.16;1
2021;11;Sever do Vouga;0117;1.25;2
2021;11;Sesimbra;1511;1.46;2
2021;11;Palmela;1508;3.66;3
2021;11;Palmela;1508;25.88;19
2021;11;Lousada;1305;3.5;5
2021;11;Lousada;1305;1.06;2
2021;11;Lisboa;1106;6.6;2
2021;11;Lisboa;1106;3.0;2
2021;11;Amadora;1115;8.0;1
2021;11;Seia;0912;3.08;3
2021;11;Seia;0912;0.6;2
2021;11;Seia;0912;5.5;6
2021;11;Salvaterra de Magos;1415;1.45;2
2021;11;Grândola;1505;0.6;2
2021;11;Paços de Ferreira;1309;36.35;5
2021;11;Estarreja;0108;720.0;1
2021;11;Estarreja;0108;0.0;1
2021;11;Águeda;0101;5.39;5
2021;11;Águeda;0101;3.5;3
2021;11;Murça;1707;7.42;2
2021;11;Anadia;0103;0.24;1
2021;11;Anadia;0103;12.4;6
2021;11;Matosinhos;1308;6.75;3
2021;11;Almada;1503;19.15;19
2021;11;Campo Maior;1204;4.0;1
2021;11;Guimarães;0308;9.43;13
2021;11;Porto;1312;9.1;3
2021;11;Porto;1312;4.71;3
2021;11;Leiria;1009;32.48;11
2021;11;Leiria;1009;2.5;1
2021;11;Leiria;1009;0.0;1
2021;11;Silves;0813;0.5;2
2021;11;São João da Madeira;0116;1.2;1
2021;11;Vila Pouca de Aguiar;1713;2.22;3
2021;11;Alcanena;1402;3.6;1
2021;11;Oeiras;1110;20.11;7
2021;11;Barcelos;0302;24.87;10
2021;11;Vila Nova de Gaia;1317;3.45;4
2021;11;Vila Nova de Gaia;1317;23.65;11
2021;11;Vila Nova de Gaia;1317;100.0;1
2021;11;Vila Nova de Gaia;1317;0.75;2
2021;11;Rio Maior;1414;1.5;1
2021;11;Ourém;1421;0.48;1
2021;11;Ourém;1421;0.7;1
2021;11;Vila Nova de Famalicão;0312;30.55;6
2021;11;Montemor-o-Novo;0706;1.42;3
2021;11;Nelas;1809;3.0;1
2021;11;Beja;0205;3.96;2
2021;11;Santa Maria da Feira;0109;9.19;4
2021;11;Santa Maria da Feira;0109;16.04;9
2021;11;Santa Maria da Feira;0109;22.22;3
2021;11;Castelo Branco;0502;6.75;4
2021;11;Azambuja;1103;11.9;5
2021;11;Portimão;0811;6.1;2
2021;11;Portimão;0811;42.0;1
2021;11;Póvoa de Lanhoso;0309;0.72;1
2021;11;Marinha Grande;1010;350.0;1
2021;11;Vila Real;1714;60.0;1
2021;11;Vila Real;1714;5.55;2
2021;11;Torres Vedras;1113;10.96;10
2021;11;Torres Vedras;1113;2.52;3
2021;11;Penela;0614;0.6;1
2021;11;Chamusca;1407;3.1;2
2021;11;Felgueiras;1303;90.0;2
2021;11;Póvoa de Varzim;1313;1.97;3
2021;11;Vendas Novas;0712;0.75;1
2021;11;Aljezur;0803;4.0;2
2021;11;Castelo de Paiva;0106;0.48;1
2021;11;Sobral de Monte Agraço;1112;1.1;1
2021;11;Lagos;0807;22.1;8
2021;11;Figueira da Foz;0605;0.9;1
2021;11;Torres Novas;1419;2.17;3
2021;11;Lourinhã;1108;16.75;3
2021;11;Lourinhã;1108;5.0;1
2021;11;Caminha;1602;1.0;1
2021;11;Ponte da Barca;1606;0.35;1
2021;11;Portalegre;1214;2.03;2
2021;11;São Brás de Alportel;0812;10.0;1
2021;11;Carrazeda de Ansiães;0403;2.0;2
2021;11;Peniche;1014;2.4;2
2021;11;Almodôvar;0202;0.25;1
2021;11;Mirandela;0407;0.65;1
2021;11;Portel;0709;0.72;2
2021;11;Odivelas;1116;1.9;2
2021;11;Penafiel;1311;3.9;3
2021;11;Celorico de Basto;0305;4.0;2
2021;11;Ílhavo;0110;1.62;2
2021;11;Arruda dos Vinhos;1102;6.3;2
2021;11;Sintra;1111;16.81;8
2021;11;Benavente;1405;9.92;5
2021;11;Sertã;0509;1.0;1
2021;11;Vila Franca de Xira;1114;36.0;1
2021;11;Ílhavo;0110;1.68;2
2021;11;Ílhavo;0110;1.25;2
2021;11;Cantanhede;0602;1.08;2
2021;11;Coimbra;0603;18.39;11
2021;11;Palmela;1508;8.06;7
2021;11;Torres Novas;1419;1.5;1
2021;11;Maia;1306;3.94;5
2021;11;Batalha;1004;10.2;3
2021;11;Montemor-o-Velho;0610;2.4;2
2021;11;Mirandela;0407;3.0;1
2021;11;Vila Nova de Gaia;1317;36.0;3
2021;11;Tavira;0814;2.4;2
2021;11;Lousada;1305;3.28;3
2021;11;Cinfães;1804;0.48;1
2021;11;Montijo;1507;2.0;1
2021;11;Cascais;1105;34.9;14
2021;11;Oeiras;1110;2.1;1
2021;11;Figueira da Foz;0605;108.0;1
2021;11;Carrazeda de Ansiães;0403;20.0;1
2021;11;Sabrosa;1710;1.74;1
2021;11;Óbidos;1012;1.25;2
2021;11;Óbidos;1012;3.3;1
2021;11;Proença-a-Nova;0508;0.3;1
2021;11;Fronteira;1208;0.5;1
2021;11;Oliveira do Bairro;0114;1.25;1
2021;11;Oliveira do Bairro;0114;5.04;4
2021;11;Almeida;0902;6.6;1
2021;11;Almeida;0902;3.3;1
2021;11;Loulé;0808;76.68;8
2021;11;Valença;1608;1.2;1
2021;11;Vila Nova da Barquinha;1420;0.6;1
2021;11;Sernancelhe;1818;3.0;1
2021;11;Aguiar da Beira;0901;1.55;1
2021;11;Peso da Régua;1708;16.0;1
2021;11;Arouca;0104;1.05;1
2021;11;Resende;1813;0.0;1
2021;11;Oliveira de Frades;1810;1.1;1
2021;11;Serpa;0213;1.0;1
2021;11;Serpa;0213;3.6;1
2021;11;Montalegre;1706;0.5;1
2021;11;Alfândega da Fé;0401;0.29;1
2021;11;Penalva do Castelo;1811;2.0;1
2021;11;Vila Nova de Paiva;1822;0.6;1
2021;11;Tomar;1418;3.68;1
2021;11;Santarém;1416;1.4;1
2021;11;Covilhã;0503;2.24;2
2021;11;Macedo de Cavaleiros;0405;1.0;1
2021;11;Vale de Cambra;0119;3.6;2
2021;11;São Pedro do Sul;1816;0.0;1
2021;11;Tondela;1821;2.1;2
2021;11;Ílhavo;0110;2.87;2
2021;11;Ílhavo;0110;14.12;10
2021;11;Barcelos;0302;17.17;13
2021;11;Felgueiras;1303;4.2;3
2021;11;Póvoa de Lanhoso;0309;0.35;1
2021;11;Almada;1503;0.72;1
2021;11;Almada;1503;1.2;2
2021;11;Almada;1503;6.68;6
2021;11;Santo Tirso;1314;1.75;2
2021;11;Seixal;1510;6.5;3
2021;11;Ovar;0115;1.47;2
2021;11;Oeiras;1110;0.58;1
2021;11;Oeiras;1110;1.87;2
2021;11;Aljezur;0803;1.25;1
2021;11;Soure;0615;1.25;1
2021;11;Soure;0615;2.0;3
2021;11;Figueira da Foz;0605;0.6;5
2021;11;Figueira da Foz;0605;2.0;1
2021;11;Benavente;1405;3.22;2
2021;11;Benavente;1405;0.5;1
2021;11;Ansião;1003;1.2;1
2021;11;Peniche;1014;0.5;2
2021;11;Óbidos;1012;1.2;1
2021;11;São Brás de Alportel;0812;15.0;1
2021;11;São Brás de Alportel;0812;8.0;1
2021;11;Barreiro;1504;0.75;1
2021;11;Barreiro;1504;0.6;1
2021;11;Barreiro;1504;3.1;4
2021;11;Gondomar;1304;1.5;1
2021;11;Gondomar;1304;100.0;1
2021;11;Gondomar;1304;3.6;3
2021;11;Sátão;1817;0.44;1
2021;11;Rio Maior;1414;4.37;3
2021;11;Fundão;0504;1.8;1
2021;11;Fundão;0504;3.3;3
2021;11;Santa Marta de Penaguião;1711;180.0;1
2021;11;Ourém;1421;90.0;3
2021;11;Ourém;1421;8.2;8
2021;11;Ourém;1421;8.12;7
2021;11;Marinha Grande;1010;1.5;2
2021;11;Marinha Grande;1010;4.0;1
2021;11;Marinha Grande;1010;1.65;1
2021;11;Montijo;1507;5.0;1
2021;11;Montijo;1507;1.7;2
2021;11;Ponte da Barca;1606;0.0;1
2021;11;Matosinhos;1308;0.85;2
2021;11;Vila Real de Santo António;0816;1.5;1
2021;11;Vila Verde;0313;7.44;3
2021;11;Vila Verde;0313;0.6;1
2021;11;Lisboa;1106;0.29;1
2021;11;Porto;1312;5.0;2
2021;11;Maia;1306;4.58;5
2021;11;Maia;1306;14.34;5
2021;11;Lousã;0607;0.96;1
2021;11;Alcácer do Sal;1501;95.0;1
2021;11;Viana do Castelo;1609;3.5;2
2021;11;Esposende;0306;8.73;6
2021;11;Alcochete;1502;3.0;1
2021;11;Tomar;1418;1.2;1
2021;11;Tomar;1418;2.1;2
2021;11;Tomar;1418;0.72;1
2021;11;Loulé;0808;1.5;2
2021;11;Loulé;0808;40.4;7
2021;11;Alenquer;1101;0.72;1
2021;11;Abrantes;1401;0.0;5
2021;11;Vagos;0118;1.64;2
2021;11;Vagos;0118;250.0;2
2021;11;Vagos;0118;2.6;3
2021;11;Lourinhã;1108;0.7;1
2021;11;Lourinhã;1108;3.0;1
2021;11;Olhão;0810;11.16;2
2021;11;Vila Franca de Xira;1114;0.9;1
2021;11;Anadia;0103;0.7;1
2021;11;Vila Real;1714;10.85;5
2021;11;Estremoz;0704;8.5;3
2021;11;Odivelas;1116;6.3;3
2021;11;Lousada;1305;2.65;3
2021;11;Lousada;1305;1.2;2
2021;11;Coimbra;0603;0.25;1
2021;11;Coimbra;0603;60.0;1
2021;11;Sintra;1111;14.6;6
2021;11;Sintra;1111;22.47;16
2021;11;Amadora;1115;0.6;1
2021;11;Amadora;1115;5.5;2
2021;11;Alpiarça;1404;2.0;1
2021;11;Alpiarça;1404;816.0;1
2021;11;Sesimbra;1511;1.8;4
2021;11;Mafra;1109;11.84;10
2021;11;Mafra;1109;26.2;13
2021;11;Mafra;1109;3.17;3
2021;11;Vizela;0314;1.2;2
2021;11;Vizela;0314;0.6;3
2021;11;Valongo;1315;2.5;1
2021;11;Valongo;1315;3.6;4
2021;11;Évora;0705;3.95;3
2021;11;Amares;0301;0.9;2
2021;11;Santiago do Cacém;1509;2.25;2
2021;11;Trofa;1318;420.0;1
2021;11;Póvoa de Varzim;1313;3.78;2
2021;11;Cadaval;1104;0.9;1
2021;11;Cadaval;1104;1.16;1
2021;11;Cadaval;1104;11.98;6
2021;11;Fronteira;1208;0.3;1
2021;11;Oliveira de Frades;1810;2.65;3
2021;11;Campo Maior;1204;1.72;2
2021;11;Cascais;1105;7.87;7
2021;11;Cascais;1105;4.0;1
2021;11;Cascais;1105;30.0;1
2021;11;Cascais;1105;13.32;11
2021;11;Almeirim;1403;9.4;4
2021;11;Celorico de Basto;0305;1.5;1
2021;11;Santa Maria da Feira;0109;0.58;1
2021;11;Santa Maria da Feira;0109;2.7;2
2021;11;Alcanena;1402;3.24;3
2021;11;Valpaços;1712;4.6;2
2021;11;Montemor-o-Novo;0706;4.05;3
2021;11;Montemor-o-Novo;0706;6.36;4
2021;11;Cinfães;1804;4.0;1
2021;11;Cinfães;1804;4.76;2
2021;11;Montalegre;1706;3.0;1
2021;11;Sardoal;1417;1.25;1
2021;11;Odemira;0211;1.5;1
2021;11;Serpa;0213;3.0;1
2021;11;Santa Comba Dão;1814;1.2;2
2021;11;Redondo;0710;1.1;1
2021;11;Portel;0709;1.5;1
2021;11;Armamar;1801;2.0;1
2021;11;Porto de Mós;1016;2.5;1
2021;11;Vila do Conde;1316;3.5;2
2021;11;Gavião;1209;0.75;1
2021;11;Paços de Ferreira;1309;0.6;1
2021;11;Gondomar;1304;5.6;3
2021;11;Trofa;1318;8.92;7
2021;11;Fafe;0307;5.15;4
2021;11;Moita;1506;4.84;3
2021;11;Vila do Conde;1316;11.73;10
2021;11;Odemira;0211;1.2;1
2021;11;Bragança;0402;3.3;1
2021;11;Palmela;1508;11.03;6
2021;11;Sesimbra;1511;2.72;2
2021;11;Santa Comba Dão;1814;1.08;2
2021;11;Trancoso;0913;0.75;1
2021;11;Viseu;1823;13.96;11
2021;11;Viseu;1823;40.0;1
2021;11;Setúbal;1512;13.36;12
2021;11;Setúbal;1512;3.66;4
2021;11;Bombarral;1005;2.03;2
2021;11;Golegã;1412;57.0;4
2021;11;Marco de Canaveses;1307;4.1;2
2021;11;Marco de Canaveses;1307;1.4;2
2021;11;Marco de Canaveses;1307;0.5;1
2021;11;Alter do Chão;1201;0.5;1
2021;11;Alter do Chão;1201;1.59;2
2021;11;Lamego;1805;0.84;2
2021;11;Condeixa-a-Nova;0604;0.96;1
2021;11;Condeixa-a-Nova;0604;7.0;2
2021;11;Albergaria-a-Velha;0102;3.78;2
2021;11;Entroncamento;1410;0.75;1
2021;11;Tarouca;1820;1.05;1
2021;11;Vila do Bispo;0815;8.2;2
2021;11;Aljustrel;0201;1.1;2
2021;11;Paredes de Coura;1605;1.16;1
2021;11;Murtosa;0112;0.6;1
2021;11;Aveiro;0105;1.98;2
2021;11;Moimenta da Beira;1807;0.75;1
2021;11;Mangualde;1806;3.8;3
2021;11;Cabeceiras de Basto;0304;2.0;2
2021;11;Avis;1203;1.25;1
2021;11;Pinhel;0910;3.7;2
2021;11;Figueira de Castelo Rodrigo;0904;12.0;2
2021;12;Oliveira de Frades;1810;0.75;1
2021;11;Cascais;1105;13.99;10
2021;12;Cascais;1105;3.0;3
2021;11;Braga;0303;1.2;2
2021;11;Braga;0303;32.9;6
2021;11;Braga;0303;4.9;4
2021;11;Santa Maria da Feira;0109;0.5;1
2021;12;Matosinhos;1308;6.2;4
2021;12;Vila Real;1714;4.68;6
2021;12;Setúbal;1512;17.9;10
2021;12;Setúbal;1512;18.87;12
2021;12;Mafra;1109;27.6;11
2021;12;Oeiras;1110;2.6;2
2021;12;Barreiro;1504;0.0;1
2021;12;Porto;1312;6.77;5
2021;12;Valongo;1315;5.18;3
2021;11;Vila Verde;0313;1.4;2
2021;12;Vila Verde;0313;2.3;3
2021;11;Odivelas;1116;2.2;2
2021;11;Coimbra;0603;7.47;4
2021;12;Oleiros;0506;2.3;2
2021;11;Alcanena;1402;1.8;1
2021;11;Guarda;0907;4.0;2
2021;12;Alcochete;1502;1.2;1
2021;11;Sesimbra;1511;6.4;6
2021;12;Sesimbra;1511;3.33;3
2021;12;Paços de Ferreira;1309;13.68;6
2021;12;Paços de Ferreira;1309;5.6;3
2021;11;Trofa;1318;1.2;2
2021;12;Trofa;1318;2.96;2
2021;12;Proença-a-Nova;0508;4.0;2
2021;12;Maia;1306;6.15;5
2021;12;Maia;1306;240.0;1
2021;12;Póvoa de Varzim;1313;0.0;1
2021;11;Lisboa;1106;1.74;1
2021;12;Lisboa;1106;3.0;2
2021;11;Águeda;0101;12.8;7
2021;12;Águeda;0101;3.3;1
2021;12;Águeda;0101;3.6;4
