Data;Ano;Mês;ano_mes;Distrito;Concelho;Nível de Tensão;Potência Instalada (kW);Número de Instalações;Energia Injetada (kWh);Código Distrito;Código Concelho;Código Freguesia
2023-10;2023;10;202310;Porto;Lousada;BTN/BTE;2611.7600000000048;1136;57309.302999999934;13;1305;130500
2023-10;2023;10;202310;Aveiro;Albergaria-a-Velha;MT/AT;4301.33;24;44700.25;01;0102;010200
2023-10;2023;10;202310;Lisboa;Cadaval;MT/AT;1424.21;6;152.25;11;1104;110400
2023-10;2023;10;202310;Braga;Celorico de Basto;BTN/BTE;1082.5600000000013;442;19055.68299999999;03;0305;030500
2023-10;2023;10;202310;Viseu;Mangualde;MT/AT;2067.1600000000003;14;35841.0;18;1806;180600
2023-10;2023;10;202310;Leiria;Nazaré;BTN/BTE;952.7400000000002;292;19396.54299999998;10;1011;101100
2023-10;2023;10;202310;Aveiro;São João da Madeira;MT/AT;1843.76;15;24943.5;01;0116;011600
2023-10;2023;10;202310;Aveiro;Espinho;BTN/BTE;876.3299999999999;342;18738.91999999997;01;0107;010700
2023-10;2023;10;202310;Leiria;Ansião;BTN/BTE;682.76;263;17266.650999999983;10;1003;100300
2023-10;2023;10;202310;Viseu;Armamar;BTN/BTE;436.15999999999997;151;8529.266999999993;18;1801;180100
2023-10;2023;10;202310;Guarda;Gouveia;BTN/BTE;589.12;227;11004.29499999999;09;0906;090600
2023-10;2023;10;202310;Santarém;Cartaxo;MT/AT;1203.53;11;10759.0;14;1406;140600
2023-10;2023;10;202310;Santarém;Cartaxo;BTN/BTE;1173.7499999999984;529;33244.17099999999;14;1406;140600
2023-10;2023;10;202310;Porto;Maia;MT/AT;12475.03;50;150197.5;13;1306;130600
2023-10;2023;10;202310;Guarda;Pinhel;MT/AT;117.04;4;2008.0;09;0910;091000
2023-10;2023;10;202310;Coimbra;Penela;MT/AT;627.9300000000001;4;23299.5;06;0614;061400
2023-10;2023;10;202310;Évora;Vila Viçosa;BTN/BTE;209.77;77;5115.226999999999;07;0714;071400
2023-10;2023;10;202310;Lisboa;Azambuja;MT/AT;6577.669999999999;20;35226.5;11;1103;110300
2023-10;2023;10;202310;Lisboa;Lisboa;BTN/BTE;4210.999999999998;1050;68798.9479999999;11;1106;110600
2023-10;2023;10;202310;Santarém;Ferreira do Zêzere;BTN/BTE;649.4599999999996;200;13517.499999999985;14;1411;141100
2023-10;2023;10;202310;Aveiro;Águeda;MT/AT;14803.029999999999;92;262233.75;01;0101;010100
2023-10;2023;10;202310;Vila Real;Chaves;MT/AT;1599.3400000000001;19;8526.75;17;1703;170300
2023-10;2023;10;202310;Viana do Castelo;Viana do Castelo;MT/AT;5049.69;25;69444.5;16;1609;160900
2023-10;2023;10;202310;Leiria;Marinha Grande;BTN/BTE;3263.830000000001;1071;89654.8999999999;10;1010;101000
2023-10;2023;10;202310;Lisboa;Torres Vedras;BTN/BTE;4947.900000000013;1942;124107.2599999998;11;1113;111300
2023-10;2023;10;202310;;;MT/AT;675.06;4;6678.5;08----;08----;08----
2023-10;2023;10;202310;Viseu;Santa Comba Dão;MT/AT;748.99;5;5612.25;18;1814;181400
2023-10;2023;10;202310;Portalegre;Avis;BTN/BTE;233.28999999999996;79;4099.962999999996;12;1203;120300
2023-10;2023;10;202310;Vila Real;Valpaços;BTN/BTE;1183.81;583;35694.51399999994;17;1712;171200
2023-10;2023;10;202310;Évora;Viana do Alentejo;MT/AT;258.1;3;10720.5;07;0713;071300
2023-10;2023;10;202310;Guarda;Fornos de Algodres;BTN/BTE;240.9300000000001;81;4648.263999999996;09;0905;090500
2023-10;2023;10;202310;Porto;Vila do Conde;BTN/BTE;5518.230000000005;1534;105968.16599999992;13;1316;131600
2023-10;2023;10;202310;Braga;Vizela;BTN/BTE;1382.8399999999997;738;22639.855999999985;03;0314;031400
2023-12;2023;12;202312;Beja;Cuba;MT/AT;1188.12;4;67383.5;02;0207;020700
2023-12;2023;12;202312;Santarém;Sardoal;BTN/BTE;259.79;117;5047.5039999999935;14;1417;141700
2023-10;2023;10;202310;Beja;Ferreira do Alentejo;BTN/BTE;455.79;139;20147.634999999987;02;0208;020800
2023-12;2023;12;202312;Évora;Mora;BTN/BTE;278.26000000000005;118;8469.489999999996;07;0707;070700
2023-12;2023;12;202312;Setúbal;Montijo;MT/AT;5658.930000000001;22;32020.0;15;1507;150700
2023-12;2023;12;202312;Setúbal;Montijo;BTN/BTE;1729.609999999998;577;25831.669999999976;15;1507;150700
2023-10;2023;10;202310;Setúbal;Montijo;BTN/BTE;1617.7999999999986;557;37976.892999999945;15;1507;150700
2023-10;2023;10;202310;Setúbal;Alcácer do Sal;MT/AT;976.8199999999999;23;21138.0;15;1501;150100
2023-12;2023;12;202312;Guarda;Trancoso;BTN/BTE;772.84;182;8240.195999999993;09;0913;091300
2023-10;2023;10;202310;Guarda;Trancoso;MT/AT;825.23;6;9550.25;09;0913;091300
2023-12;2023;12;202312;Castelo Branco;Idanha-a-Nova;MT/AT;1178.0;13;73034.75;05;0505;050500
2023-10;2023;10;202310;Castelo Branco;Idanha-a-Nova;BTN/BTE;465.1199999999999;181;15769.52299999998;05;0505;050500
2023-12;2023;12;202312;Aveiro;Oliveira de Azeméis;MT/AT;11765.64;70;132892.5;01;0113;011300
2023-12;2023;12;202312;Leiria;Leiria;BTN/BTE;13084.230000000065;3972;185443.96999999962;10;1009;100900
2023-12;2023;12;202312;Vila Real;Mesão Frio;BTN/BTE;123.16999999999999;64;960.6999999999994;17;1704;170400
2023-10;2023;10;202310;Vila Real;Mondim de Basto;BTN/BTE;268.3999999999999;143;4889.10799999999;17;1705;170500
2023-10;2023;10;202310;Castelo Branco;Covilhã;BTN/BTE;2533.7399999999993;1006;70616.98799999995;05;0503;050300
2023-10;2023;10;202310;Viseu;São João da Pesqueira;MT/AT;414.02;6;2789.75;18;1815;181500
2023-10;2023;10;202310;Coimbra;Condeixa-a-Nova;BTN/BTE;929.5699999999995;443;24030.058999999954;06;0604;060400
2023-10;2023;10;202310;Évora;Estremoz;BTN/BTE;745.23;191;24172.32299999998;07;0704;070400
2023-10;2023;10;202310;Braga;Fafe;MT/AT;2012.55;17;18311.5;03;0307;030700
2023-10;2023;10;202310;Faro;Lagos;MT/AT;1214.83;11;3900.0;08;0807;080700
2023-10;2023;10;202310;Porto;Baião;MT/AT;224.0;4;1526.25;13;1302;130200
2023-10;2023;10;202310;Beja;Odemira;BTN/BTE;1740.599999999999;596;45196.293999999936;02;0211;021100
2023-10;2023;10;202310;;;MT/AT;1142.0;5;27444.5;14----;14----;14----
2023-10;2023;10;202310;Coimbra;Vila Nova de Poiares;BTN/BTE;518.5099999999998;250;13118.992999999982;06;0617;061700
2023-10;2023;10;202310;Lisboa;Vila Franca de Xira;BTN/BTE;2474.869999999997;910;61239.70899999985;11;1114;111400
2023-10;2023;10;202310;Guarda;Mêda;BTN/BTE;190.42999999999998;75;5109.251999999984;09;0909;090900
2023-10;2023;10;202310;Braga;Barcelos;BTN/BTE;10385.930000000042;3342;226917.9789999999;03;0302;030200
2023-10;2023;10;202310;Santarém;Santarém;MT/AT;8013.78;33;63287.25;14;1416;141600
2023-10;2023;10;202310;Santarém;Santarém;BTN/BTE;3791.6600000000317;1681;107554.68200000002;14;1416;141600
2023-10;2023;10;202310;Viseu;Penedono;BTN/BTE;135.93;48;4213.658999999997;18;1812;181200
2023-10;2023;10;202310;;;MT/AT;561.4;4;719.5;16----;16----;16----
2023-10;2023;10;202310;Leiria;Batalha;MT/AT;5740.390000000001;27;47462.75;10;1004;100400
2023-10;2023;10;202310;Bragança;Carrazeda de Ansiães;BTN/BTE;236.77000000000015;115;7242.37199999999;04;0403;040300
2023-10;2023;10;202310;Setúbal;Sesimbra;BTN/BTE;3371.1800000000203;2268;98178.09799999988;15;1511;151100
2023-10;2023;10;202310;Castelo Branco;Oleiros;MT/AT;2126.96;3;2081.5;05;0506;050600
2023-09;2023;09;202309;Braga;Esposende;MT/AT;576.77;7;10798.0;03;0306;030600
2023-09;2023;09;202309;Beja;Beja;MT/AT;2586.6;35;36183.25;02;0205;020500
2023-10;2023;10;202310;Coimbra;Condeixa-a-Nova;MT/AT;1675.52;6;1656.75;06;0604;060400
2023-10;2023;10;202310;Porto;Gondomar;MT/AT;3856.81;33;30512.25;13;1304;130400
2023-10;2023;10;202310;Castelo Branco;Sertã;MT/AT;550.56;4;3613.5;05;0509;050900
2023-09;2023;09;202309;Porto;Amarante;MT/AT;743.12;11;20834.0;13;1301;130100
2023-09;2023;09;202309;Portalegre;Avis;BTN/BTE;224.43;74;7649.680999999996;12;1203;120300
2023-10;2023;10;202310;Viseu;Lamego;BTN/BTE;834.6999999999996;303;21739.176999999974;18;1805;180500
2023-10;2023;10;202310;Viseu;Tondela;BTN/BTE;1742.3999999999996;711;44364.382999999914;18;1821;182100
2023-09;2023;09;202309;Lisboa;Azambuja;BTN/BTE;982.9199999999983;507;40063.35799999995;11;1103;110300
2023-09;2023;09;202309;Leiria;Batalha;BTN/BTE;1358.7400000000002;448;60342.46899999995;10;1004;100400
2023-10;2023;10;202310;Viseu;São João da Pesqueira;BTN/BTE;332.90000000000003;147;8297.719999999998;18;1815;181500
2023-09;2023;09;202309;Portalegre;Sousel;MT/AT;359.81;6;1644.75;12;1215;121500
2023-10;2023;10;202310;Lisboa;Odivelas;BTN/BTE;2172.309999999996;1108;53039.03599999994;11;1116;111600
2023-09;2023;09;202309;Lisboa;Odivelas;BTN/BTE;2059.279999999996;1065;75112.60499999978;11;1116;111600
2023-09;2023;09;202309;Bragança;Bragança;BTN/BTE;2147.2599999999998;773;112209.3849999998;04;0402;040200
2023-10;2023;10;202310;Leiria;Óbidos;MT/AT;2475.0799999999995;12;11225.75;10;1012;101200
2023-10;2023;10;202310;Aveiro;Sever do Vouga;MT/AT;1201.55;8;24526.75;01;0117;011700
2023-10;2023;10;202310;Viana do Castelo;Melgaço;MT/AT;301.90999999999997;5;143.5;16;1603;160300
2023-10;2023;10;202310;Braga;Celorico de Basto;MT/AT;1147.89;6;11121.75;03;0305;030500
2023-09;2023;09;202309;Braga;Celorico de Basto;MT/AT;847.8900000000001;5;9834.0;03;0305;030500
2023-10;2023;10;202310;Guarda;Figueira de Castelo Rodrigo;BTN/BTE;435.78999999999985;140;12112.31799999999;09;0904;090400
2023-09;2023;09;202309;Guarda;Figueira de Castelo Rodrigo;BTN/BTE;402.99999999999983;127;16836.982999999982;09;0904;090400
2023-10;2023;10;202310;Vila Real;Vila Pouca de Aguiar;BTN/BTE;874.5799999999999;354;23097.571999999982;17;1713;171300
2023-10;2023;10;202310;Aveiro;Castelo de Paiva;BTN/BTE;1196.0600000000004;473;26155.59999999995;01;0106;010600
2023-10;2023;10;202310;Évora;Viana do Alentejo;BTN/BTE;794.83;137;19907.882999999998;07;0713;071300
2023-09;2023;09;202309;Porto;Vila Nova de Gaia;MT/AT;10610.960000000006;62;168474.0;13;1317;131700
2023-09;2023;09;202309;Aveiro;Albergaria-a-Velha;BTN/BTE;1476.7899999999995;525;51443.98499999995;01;0102;010200
2023-09;2023;09;202309;Évora;Redondo;MT/AT;125.0;4;6088.75;07;0710;071000
2023-09;2023;09;202309;Coimbra;Cantanhede;BTN/BTE;2218.4500000000007;958;102768.20099999981;06;0602;060200
2023-09;2023;09;202309;Faro;Faro;BTN/BTE;3631.770000000005;1026;137983.49199999994;08;0805;080500
2023-09;2023;09;202309;Leiria;Porto de Mós;MT/AT;5799.98;24;63209.25;10;1016;101600
2023-09;2023;09;202309;Braga;Póvoa de Lanhoso;BTN/BTE;1220.4399999999998;613;48265.007999999994;03;0309;030900
2023-09;2023;09;202309;Faro;Lagoa;BTN/BTE;2780.220000000001;689;119535.78999999985;08;0806;080600
2023-09;2023;09;202309;Évora;Évora;MT/AT;4016.68;21;62716.75;07;0705;070500
2023-09;2023;09;202309;Leiria;Alcobaça;MT/AT;10485.349999999997;72;207846.5;10;1001;100100
2023-09;2023;09;202309;Aveiro;Oliveira do Bairro;BTN/BTE;1875.9000000000005;652;91957.14399999984;01;0114;011400
2023-09;2023;09;202309;Lisboa;Cascais;MT/AT;6495.909999999999;28;53627.0;11;1105;110500
2023-09;2023;09;202309;Porto;Paços de Ferreira;MT/AT;4140.129999999999;32;88659.25;13;1309;130900
2023-09;2023;09;202309;Santarém;Mação;MT/AT;503.12;3;11136.5;14;1413;141300
2023-09;2023;09;202309;Faro;Loulé;BTN/BTE;7248.650000000007;1668;235455.36799999938;08;0808;080800
2023-09;2023;09;202309;Coimbra;Penela;BTN/BTE;476.98;155;13430.158999999989;06;0614;061400
2023-09;2023;09;202309;Viseu;Mortágua;BTN/BTE;844.1399999999998;312;36900.410999999986;18;1808;180800
2023-09;2023;09;202309;Bragança;Miranda do douro;BTN/BTE;381.11;108;18853.691999999966;04;0406;040600
2023-09;2023;09;202309;Faro;Aljezur;BTN/BTE;779.1899999999998;246;42781.88699999996;08;0803;080300
2023-09;2023;09;202309;Viana do Castelo;Viana do Castelo;BTN/BTE;5038.520000000009;2033;231471.52799999993;16;1609;160900
2023-09;2023;09;202309;Viana do Castelo;Vila Nova de Cerveira;MT/AT;916.4200000000001;5;4461.75;16;1610;161000
2023-09;2023;09;202309;Viana do Castelo;Vila Nova de Cerveira;BTN/BTE;459.51;220;18313.189999999984;16;1610;161000
2023-09;2023;09;202309;Vila Real;Mesão Frio;BTN/BTE;104.63;58;3370.9719999999975;17;1704;170400
2023-09;2023;09;202309;Bragança;Vinhais;BTN/BTE;391.78999999999996;161;14743.649999999989;04;0412;041200
2023-09;2023;09;202309;Viana do Castelo;Ponte de Lima;MT/AT;1867.8199999999997;15;29419.5;16;1607;160700
2023-09;2023;09;202309;Santarém;Cartaxo;MT/AT;1203.53;11;14945.25;14;1406;140600
2023-09;2023;09;202309;Guarda;Manteigas;BTN/BTE;110.65000000000002;34;4635.652999999997;09;0908;090800
2023-09;2023;09;202309;Portalegre;Alter do Chão;BTN/BTE;222.42000000000004;58;9884.008999999991;12;1201;120100
2023-09;2023;09;202309;Lisboa;Loures;MT/AT;7614.01;42;109444.0;11;1107;110700
2023-09;2023;09;202309;Viana do Castelo;Paredes de Coura;BTN/BTE;506.62;160;14092.597999999969;16;1605;160500
2023-09;2023;09;202309;Faro;Portimão;BTN/BTE;2875.7300000000005;743;107369.68199999986;08;0811;081100
2023-09;2023;09;202309;Vila Real;Valpaços;MT/AT;261.39;6;4659.75;17;1712;171200
2023-09;2023;09;202309;Vila Real;Valpaços;BTN/BTE;1096.1799999999998;549;49012.92799999997;17;1712;171200
2023-09;2023;09;202309;Coimbra;Arganil;BTN/BTE;657.2599999999998;287;22759.969999999987;06;0601;060100
2023-09;2023;09;202309;Braga;Vieira do Minho;BTN/BTE;480.07000000000005;227;13238.28799999998;03;0311;031100
2023-09;2023;09;202309;Portalegre;Ponte de Sor;MT/AT;833.82;5;11717.75;12;1213;121300
2023-09;2023;09;202309;Porto;Paços de Ferreira;BTN/BTE;4218.300000000007;1359;144137.56300000005;13;1309;130900
2023-09;2023;09;202309;Lisboa;Amadora;MT/AT;5344.17;19;27349.0;11;1115;111500
2023-09;2023;09;202309;Setúbal;Alcácer do Sal;MT/AT;816.8199999999999;21;24851.25;15;1501;150100
2023-09;2023;09;202309;Viseu;São Pedro do Sul;MT/AT;965.08;11;18065.0;18;1816;181600
2023-09;2023;09;202309;Faro;Vila Real de Santo António;MT/AT;444.0;5;18.5;08;0816;081600
2023-09;2023;09;202309;Guarda;Gouveia;BTN/BTE;545.5899999999999;210;16015.970999999974;09;0906;090600
2023-09;2023;09;202309;Viana do Castelo;Melgaço;BTN/BTE;320.41999999999996;116;11657.308999999988;16;1603;160300
2023-09;2023;09;202309;Aveiro;Espinho;BTN/BTE;793.53;314;30288.357;01;0107;010700
2023-09;2023;09;202309;Santarém;Salvaterra de Magos;BTN/BTE;1607.0499999999954;810;66141.02499999992;14;1415;141500
2023-09;2023;09;202309;Beja;Mértola;BTN/BTE;290.61;125;14703.951999999977;02;0209;020900
2023-09;2023;09;202309;Évora;Viana do Alentejo;BTN/BTE;786.44;134;27791.893999999986;07;0713;071300
2023-09;2023;09;202309;Castelo Branco;Sertã;MT/AT;550.56;4;6543.25;05;0509;050900
2023-09;2023;09;202309;Aveiro;Águeda;BTN/BTE;3589.760000000003;1118;154256.8999999999;01;0101;010100
2023-09;2023;09;202309;Lisboa;Lisboa;MT/AT;5258.290000000001;40;83384.25;11;1106;110600
2023-09;2023;09;202309;;;MT/AT;163.16;3;1713.5;02----;02----;02----
2023-09;2023;09;202309;Leiria;Leiria;MT/AT;19966.52;125;389353.25;10;1009;100900
2023-09;2023;09;202309;Évora;Borba;BTN/BTE;589.01;134;21117.68499999999;07;0703;070300
2023-09;2023;09;202309;Coimbra;Coimbra;BTN/BTE;6490.860000000025;2844;238606.82399999976;06;0603;060300
2023-09;2023;09;202309;Guarda;Sabugal;BTN/BTE;674.3199999999993;220;31050.024999999954;09;0911;091100
2023-09;2023;09;202309;Lisboa;Cadaval;BTN/BTE;910.5699999999994;378;38139.53099999997;11;1104;110400
2023-09;2023;09;202309;Bragança;Macedo de Cavaleiros;MT/AT;302.76;3;3786.75;04;0405;040500
2023-09;2023;09;202309;Leiria;Óbidos;MT/AT;2475.0799999999995;12;21114.5;10;1012;101200
2023-09;2023;09;202309;Beja;Castro Verde;MT/AT;316.24;4;10440.75;02;0206;020600
2023-09;2023;09;202309;Aveiro;Sever do Vouga;MT/AT;1201.55;8;44025.75;01;0117;011700
2023-09;2023;09;202309;Coimbra;Vila Nova de Poiares;BTN/BTE;476.8799999999998;237;16882.14399999997;06;0617;061700
2023-09;2023;09;202309;Viseu;Mangualde;BTN/BTE;865.6899999999994;377;37139.35199999995;18;1806;180600
2023-09;2023;09;202309;Leiria;Batalha;MT/AT;4843.390000000001;26;69624.0;10;1004;100400
2023-09;2023;09;202309;Viana do Castelo;Arcos de Valdevez;BTN/BTE;944.3400000000004;435;35906.33099999998;16;1601;160100
2023-09;2023;09;202309;Portalegre;Elvas;MT/AT;1080.7400000000002;16;39333.5;12;1207;120700
2023-09;2023;09;202309;Portalegre;Elvas;BTN/BTE;958.6899999999996;226;34698.212999999974;12;1207;120700
2023-09;2023;09;202309;Viseu;Sátão;BTN/BTE;712.6299999999999;277;37667.76799999997;18;1817;181700
2023-09;2023;09;202309;Setúbal;Grândola;MT/AT;126.0;5;573.75;15;1505;150500
2023-09;2023;09;202309;Setúbal;Sines;MT/AT;1200.5;5;10154.75;15;1513;151300
2023-09;2023;09;202309;Porto;Paredes;BTN/BTE;3251.3800000000037;1236;112052.47499999993;13;1310;131000
2023-09;2023;09;202309;Vila Real;Mondim de Basto;BTN/BTE;192.78000000000006;117;7326.682999999997;17;1705;170500
2023-09;2023;09;202309;Santarém;Mação;BTN/BTE;458.0100000000001;194;20703.54399999997;14;1413;141300
2023-09;2023;09;202309;Portalegre;Marvão;BTN/BTE;194.38000000000005;86;9834.62799999999;12;1210;121000
2023-09;2023;09;202309;Santarém;Santarém;MT/AT;6933.78;31;85431.75;14;1416;141600
2023-09;2023;09;202309;Braga;Guimarães;BTN/BTE;9243.350000000055;4429;360977.7859999994;03;0308;030800
2023-09;2023;09;202309;Aveiro;Vagos;MT/AT;4500.290000000001;21;90730.5;01;0118;011800
2023-09;2023;09;202309;;;MT/AT;1142.0;5;31777.75;14----;14----;14----
2023-09;2023;09;202309;Guarda;Sabugal;MT/AT;222.66;3;2661.5;09;0911;091100
2023-09;2023;09;202309;Braga;Barcelos;MT/AT;14799.680000000002;106;306073.0;03;0302;030200
2023-09;2023;09;202309;Viseu;Penedono;BTN/BTE;132.93;47;5726.567999999995;18;1812;181200
2023-10;2023;10;202310;Braga;Vila Nova de Famalicão;MT/AT;20873.12999999999;108;281957.75;03;0312;031200
2023-10;2023;10;202310;Braga;Vila Nova de Famalicão;BTN/BTE;8357.330000000082;4022;167406.97299999947;03;0312;031200
2023-10;2023;10;202310;Santarém;Ourém;MT/AT;4610.810000000001;39;46305.75;14;1421;142100
2023-09;2023;09;202309;Santarém;Ourém;BTN/BTE;2923.4199999999983;826;108957.64899999996;14;1421;142100
2023-09;2023;09;202309;Santarém;Ourém;MT/AT;4651.370000000002;39;73685.5;14;1421;142100
2023-10;2023;10;202310;Portalegre;Campo Maior;BTN/BTE;374.71000000000004;104;9620.083999999993;12;1204;120400
2023-09;2023;09;202309;Portalegre;Campo Maior;MT/AT;896.55;7;16582.0;12;1204;120400
2023-10;2023;10;202310;Beja;Serpa;MT/AT;2256.07;17;38984.0;02;0213;021300
2023-09;2023;09;202309;Beja;Serpa;BTN/BTE;1041.44;181;43457.855999999956;02;0213;021300
2023-10;2023;10;202310;Vila Real;Ribeira de Pena;BTN/BTE;188.16;88;4808.729999999996;17;1709;170900
2023-09;2023;09;202309;Santarém;Benavente;BTN/BTE;1909.2499999999986;744;92050.39999999983;14;1405;140500
2023-09;2023;09;202309;Portalegre;Fronteira;BTN/BTE;249.23;68;18014.916999999994;12;1208;120800
2023-10;2023;10;202310;Lisboa;Sobral de Monte Agraço;BTN/BTE;563.0199999999998;254;15601.741999999986;11;1112;111200
2023-10;2023;10;202310;Castelo Branco;Vila Velha de Ródão;BTN/BTE;293.1500000000001;166;9619.291999999987;05;0511;051100
2023-09;2023;09;202309;Leiria;Pedrógão Grande;BTN/BTE;159.24000000000004;84;8385.541999999992;10;1013;101300
2023-09;2023;09;202309;Leiria;Figueiró dos Vinhos;BTN/BTE;290.92999999999984;98;10493.524999999987;10;1008;100800
2023-09;2023;09;202309;Braga;Cabeceiras de Basto;BTN/BTE;790.3200000000002;240;27005.760999999955;03;0304;030400
2023-10;2023;10;202310;Aveiro;Ílhavo;BTN/BTE;2068.3399999999983;1040;68442.1969999999;01;0110;011000
2023-10;2023;10;202310;Setúbal;Seixal;MT/AT;6939.9;26;192749.0;15;1510;151000
2023-09;2023;09;202309;Setúbal;Seixal;BTN/BTE;7266.6900000001315;3873;312883.4119999993;15;1510;151000
2023-09;2023;09;202309;Setúbal;Seixal;MT/AT;5589.900000000001;23;267878.25;15;1510;151000
2023-09;2023;09;202309;Guarda;Guarda;BTN/BTE;2028.34;611;101566.12199999999;09;0907;090700
2023-09;2023;09;202309;Santarém;Alcanena;MT/AT;2805.3500000000004;15;61390.5;14;1402;140200
2023-10;2023;10;202310;Beja;Alvito;MT/AT;281.25;3;8066.75;02;0203;020300
2023-09;2023;09;202309;Beja;Alvito;MT/AT;281.25;3;4418.0;02;0203;020300
2023-09;2023;09;202309;Beja;Alvito;BTN/BTE;80.47000000000001;57;3663.192999999994;02;0203;020300
2023-09;2023;09;202309;Lisboa;Arruda dos Vinhos;BTN/BTE;986.7299999999996;315;42736.60399999996;11;1102;110200
2023-10;2023;10;202310;Leiria;Peniche;BTN/BTE;1190.4099999999999;426;27302.732999999993;10;1014;101400
2023-09;2023;09;202309;Leiria;Peniche;BTN/BTE;1153.86;411;42853.57499999998;10;1014;101400
2023-10;2023;10;202310;Évora;Alandroal;BTN/BTE;614.9399999999999;128;15906.43899999999;07;0701;070100
2023-09;2023;09;202309;Porto;Penafiel;MT/AT;1664.31;15;26438.0;13;1311;131100
2023-09;2023;09;202309;Setúbal;Almada;MT/AT;1241.9;11;11120.25;15;1503;150300
2023-10;2023;10;202310;Leiria;Pombal;BTN/BTE;3992.7300000000055;1248;112373.88299999971;10;1015;101500
2023-09;2023;09;202309;Leiria;Pombal;BTN/BTE;3558.2100000000046;1144;159845.40599999978;10;1015;101500
2023-10;2023;10;202310;Guarda;Seia;MT/AT;1167.87;10;846.5;09;0912;091200
2023-09;2023;09;202309;Faro;Vila do Bispo;MT/AT;245.55;3;1611.5;08;0815;081500
2023-09;2023;09;202309;Aveiro;Mealhada;MT/AT;5341.3;18;84809.75;01;0111;011100
2023-09;2023;09;202309;Santarém;Tomar;MT/AT;1621.84;16;30894.0;14;1418;141800
2023-09;2023;09;202309;Évora;Portel;MT/AT;240.25;5;26421.25;07;0709;070900
2023-09;2023;09;202309;Viseu;Resende;BTN/BTE;408.59000000000015;172;13607.638999999983;18;1813;181300
